date,state,,cases,deaths
11/13/2021,Alabama,,839436,15981
11/13/2021,Massachusetts,,873281,19159
11/13/2021,Mississippi,,508469,10187
11/13/2021,Rhode Island,,183257,2890
11/13/2021,Vermont,,44490,393
11/13/2021,Wyoming,,107483,1298
11/14/2021,Alabama,,839695,15981
11/14/2021,Massachusetts,,873281,19159
11/14/2021,Mississippi,,508469,10187
11/14/2021,Rhode Island,,183257,2890
11/14/2021,Vermont,,44801,393
11/14/2021,Wyoming,,107483,1298
11/15/2021,Alabama,,839953,15981
11/15/2021,Massachusetts,,879127,19189
11/15/2021,Mississippi,,509275,10203
11/15/2021,Rhode Island,,184220,2896
11/15/2021,Vermont,,45024,394
11/15/2021,Wyoming,,108103,1298
11/16/2021,Alabama,,840495,15999
11/16/2021,Massachusetts,,881310,19214
11/16/2021,Mississippi,,509717,10215
11/16/2021,Rhode Island,,184777,2901
11/16/2021,Vermont,,45213,395
11/16/2021,Wyoming,,108413,1347
11/17/2021,Alabama,,840991,16025
11/17/2021,Massachusetts,,884299,19235
11/17/2021,Mississippi,,509942,10217
11/17/2021,Rhode Island,,185254,2902
11/17/2021,Vermont,,45456,398
11/17/2021,Wyoming,,108658,1347
11/18/2021,Alabama,,841483,16043
11/18/2021,Massachusetts,,887889,19244
11/18/2021,Mississippi,,510322,10222
11/18/2021,Rhode Island,,185799,2903
11/18/2021,Vermont,,45985,401
11/18/2021,Wyoming,,109083,1347
11/19/2021,Alabama,,841956,16063
11/19/2021,Massachusetts,,890733,19268
11/19/2021,Mississippi,,510748,10229
11/19/2021,Rhode Island,,186387,2906
11/19/2021,Vermont,,46449,401
11/19/2021,Wyoming,,109318,1347
11/20/2021,Alabama,,842636,16073
11/20/2021,Massachusetts,,890733,19268
11/20/2021,Mississippi,,510748,10229
11/20/2021,Rhode Island,,186387,2906
11/20/2021,Vermont,,46896,404
11/20/2021,Wyoming,,109318,1347
11/21/2021,Alabama,,842908,16073
11/21/2021,Massachusetts,,890733,19268
11/21/2021,Mississippi,,510748,10229
11/21/2021,Rhode Island,,186387,2906
11/21/2021,Vermont,,47376,404
11/21/2021,Wyoming,,109318,1347
11/22/2021,Alabama,,843161,16073
11/22/2021,Massachusetts,,897874,19284
11/22/2021,Mississippi,,511935,10240
11/22/2021,Rhode Island,,187531,2913
11/22/2021,Vermont,,47609,405
11/22/2021,Wyoming,,109802,1347
11/23/2021,Alabama,,843780,16086
11/23/2021,Massachusetts,,900985,19309
11/23/2021,Mississippi,,512200,10253
11/23/2021,Rhode Island,,188135,2913
11/23/2021,Vermont,,47805,406
11/23/2021,Wyoming,,110051,1347
11/24/2021,Alabama,,844196,16102
11/24/2021,Massachusetts,,904407,19329
11/24/2021,Mississippi,,512632,10262
11/24/2021,Rhode Island,,188561,2915
11/24/2021,Vermont,,48120,406
11/24/2021,Wyoming,,110264,1347
11/25/2021,Alabama,,844594,16115
11/25/2021,Massachusetts,,904407,19329
11/25/2021,Mississippi,,512632,10262
11/25/2021,Rhode Island,,188561,2915
11/25/2021,Vermont,,48120,406
11/25/2021,Wyoming,,110264,1347
11/26/2021,Alabama,,844594,16115
11/26/2021,Massachusetts,,909705,19351
11/26/2021,Mississippi,,512632,10262
11/26/2021,Rhode Island,,188561,2915
11/26/2021,Vermont,,48120,406
11/26/2021,Wyoming,,110264,1347
11/27/2021,Alabama,,844951,16115
11/27/2021,Massachusetts,,909705,19351
11/27/2021,Mississippi,,512632,10262
11/27/2021,Rhode Island,,188561,2915
11/27/2021,Vermont,,48120,406
11/27/2021,Wyoming,,110264,1347
11/28/2021,Alabama,,845108,16115
11/28/2021,Massachusetts,,909705,19351
11/28/2021,Mississippi,,512632,10262
11/28/2021,Rhode Island,,188561,2915
11/28/2021,Vermont,,48120,406
11/28/2021,Wyoming,,110264,1347
11/29/2021,Alabama,,845284,16116
11/29/2021,Massachusetts,,915495,19373
11/29/2021,Mississippi,,513622,10264
11/29/2021,Rhode Island,,190975,2927
11/29/2021,Vermont,,49801,410
11/29/2021,Wyoming,,110824,1347
11/30/2021,Alabama,,845761,16119
11/30/2021,Massachusetts,,919097,19404
11/30/2021,Mississippi,,514171,10285
11/30/2021,Rhode Island,,191763,2932
11/30/2021,Vermont,,50014,410
11/30/2021,Wyoming,,111089,1428
12/1/2021,Alabama,,846297,16143
12/1/2021,Massachusetts,,924400,19430
12/1/2021,Mississippi,,514639,10287
12/1/2021,Rhode Island,,192741,2935
12/1/2021,Vermont,,50510,413
12/1/2021,Wyoming,,111275,1428
12/2/2021,Alabama,,847064,16157
12/2/2021,Massachusetts,,930079,19462
12/2/2021,Mississippi,,515208,10290
12/2/2021,Rhode Island,,193714,2939
12/2/2021,Vermont,,51134,414
12/2/2021,Wyoming,,111560,1428
12/3/2021,Alabama,,847659,16172
12/3/2021,Massachusetts,,935844,19489
12/3/2021,Mississippi,,515504,10296
12/3/2021,Rhode Island,,194858,2941
12/3/2021,Vermont,,51629,416
12/3/2021,Wyoming,,111812,1428
12/4/2021,Alabama,,848137,16185
12/4/2021,Massachusetts,,935844,19489
12/4/2021,Mississippi,,515504,10296
12/4/2021,Rhode Island,,194858,2941
12/4/2021,Vermont,,52195,416
12/4/2021,Wyoming,,111812,1428
12/5/2021,Alabama,,848498,16185
12/5/2021,Massachusetts,,935844,19489
12/5/2021,Mississippi,,515504,10296
12/5/2021,Rhode Island,,194858,2941
12/5/2021,Vermont,,52889,417
12/5/2021,Wyoming,,111812,1428
12/6/2021,Alabama,,848779,16185
12/6/2021,Massachusetts,,947463,19516
12/6/2021,Mississippi,,516486,10299
12/6/2021,Rhode Island,,196949,2948
12/6/2021,Vermont,,53131,417
12/6/2021,Wyoming,,112199,1428
12/7/2021,Alabama,,849409,16199
12/7/2021,Massachusetts,,951969,19567
12/7/2021,Mississippi,,517138,10306
12/7/2021,Rhode Island,,198036,2949
12/7/2021,Vermont,,53431,419
12/7/2021,Wyoming,,112368,1472
12/8/2021,Alabama,,850096,16203
12/8/2021,Massachusetts,,957889,19579
12/8/2021,Mississippi,,517925,10312
12/8/2021,Rhode Island,,198729,2949
12/8/2021,Vermont,,53835,425
12/8/2021,Wyoming,,112551,1472
12/9/2021,Alabama,,850645,16203
12/9/2021,Massachusetts,,963923,19606
12/9/2021,Mississippi,,518670,10317
12/9/2021,Rhode Island,,200197,2951
12/9/2021,Vermont,,54321,426
12/9/2021,Wyoming,,112731,1472
12/10/2021,Alabama,,851237,16243
12/10/2021,Massachusetts,,969589,19634
12/10/2021,Mississippi,,519115,10326
12/10/2021,Rhode Island,,201275,2957
12/10/2021,Vermont,,55057,429
12/10/2021,Wyoming,,112862,1472
12/11/2021,Alabama,,851950,16265
12/11/2021,Massachusetts,,969589,19634
12/11/2021,Mississippi,,519115,10326
12/11/2021,Rhode Island,,201275,2957
12/11/2021,Vermont,,55317,429
12/11/2021,Wyoming,,112862,1472
12/12/2021,Alabama,,852280,16265
12/12/2021,Massachusetts,,969589,19634
12/12/2021,Mississippi,,519115,10326
12/12/2021,Rhode Island,,201275,2957
12/12/2021,Vermont,,55849,432
12/12/2021,Wyoming,,112862,1472
12/13/2021,Alabama,,852574,16265
12/13/2021,Massachusetts,,981261,19663
12/13/2021,Mississippi,,519851,10331
12/13/2021,Rhode Island,,203708,2969
12/13/2021,Vermont,,56084,432
12/13/2021,Wyoming,,113077,1472
12/14/2021,Alabama,,854229,16285
12/14/2021,Massachusetts,,985946,19725
12/14/2021,Mississippi,,520259,10340
12/14/2021,Rhode Island,,204954,2975
12/14/2021,Vermont,,56317,436
12/14/2021,Wyoming,,113233,1502
12/15/2021,Alabama,,854876,16304
12/15/2021,Massachusetts,,991709,19753
12/15/2021,Mississippi,,520834,10347
12/15/2021,Rhode Island,,206357,2980
12/15/2021,Vermont,,56661,440
12/15/2021,Wyoming,,113359,1502
12/16/2021,Alabama,,855692,16320
12/16/2021,Massachusetts,,998400,19783
12/16/2021,Mississippi,,521544,10351
12/16/2021,Rhode Island,,207556,2985
12/16/2021,Vermont,,57333,448
12/16/2021,Wyoming,,113478,1502
12/17/2021,Alabama,,856600,16343
12/17/2021,Massachusetts,,1005470,19829
12/17/2021,Mississippi,,522455,10354
12/17/2021,Rhode Island,,208753,2992
12/17/2021,Vermont,,57809,451
12/17/2021,Wyoming,,113584,1502
12/18/2021,Alabama,,857292,16353
12/18/2021,Massachusetts,,1005470,19829
12/18/2021,Mississippi,,522455,10354
12/18/2021,Rhode Island,,208753,2992
12/18/2021,Vermont,,58247,452
12/18/2021,Wyoming,,113584,1502
12/19/2021,Alabama,,857844,16353
12/19/2021,Massachusetts,,1005470,19829
12/19/2021,Mississippi,,522455,10354
12/19/2021,Rhode Island,,208753,2992
12/19/2021,Vermont,,58695,452
12/19/2021,Wyoming,,113584,1502
12/20/2021,Alabama,,858396,16353
12/20/2021,Massachusetts,,1019682,19865
12/20/2021,Mississippi,,523889,10364
12/20/2021,Rhode Island,,212715,2998
12/20/2021,Vermont,,58935,455
12/20/2021,Wyoming,,113762,1502
12/21/2021,Alabama,,859650,16368
12/21/2021,Massachusetts,,1026129,19927
12/21/2021,Mississippi,,524629,10387
12/21/2021,Rhode Island,,213730,3006
12/21/2021,Vermont,,59175,455
12/21/2021,Wyoming,,113906,1526
12/22/2021,Alabama,,861110,16380
12/22/2021,Massachusetts,,1034731,19963
12/22/2021,Mississippi,,525502,10393
12/22/2021,Rhode Island,,215541,3015
12/22/2021,Vermont,,59826,458
12/22/2021,Wyoming,,114062,1526
12/23/2021,Alabama,,863170,16402
12/23/2021,Massachusetts,,1044522,20011
12/23/2021,Mississippi,,525502,10393
12/23/2021,Rhode Island,,217228,3018
12/23/2021,Vermont,,60265,460
12/23/2021,Wyoming,,114242,1526
12/24/2021,Alabama,,865636,16418
12/24/2021,Massachusetts,,1055519,20050
12/24/2021,Mississippi,,525502,10393
12/24/2021,Rhode Island,,217228,3018
12/24/2021,Vermont,,60265,460
12/24/2021,Wyoming,,114242,1526
12/25/2021,Alabama,,868085,16418
12/25/2021,Massachusetts,,1055519,20050
12/25/2021,Mississippi,,525502,10393
12/25/2021,Rhode Island,,217228,3018
12/25/2021,Vermont,,60265,460
12/25/2021,Wyoming,,114242,1526
12/26/2021,Alabama,,868948,16418
12/26/2021,Massachusetts,,1055519,20050
12/26/2021,Mississippi,,525502,10393
12/26/2021,Rhode Island,,217228,3018
12/26/2021,Vermont,,60265,460
12/26/2021,Wyoming,,114242,1526
12/27/2021,Alabama,,870627,16418
12/27/2021,Massachusetts,,1069310,20075
12/27/2021,Mississippi,,532560,10398
12/27/2021,Rhode Island,,217228,3018
12/27/2021,Vermont,,61735,461
12/27/2021,Wyoming,,114624,1526
12/28/2021,Alabama,,874332,16436
12/28/2021,Massachusetts,,1079660,20138
12/28/2021,Mississippi,,535258,10420
12/28/2021,Rhode Island,,223985,3046
12/28/2021,Vermont,,62143,465
12/28/2021,Wyoming,,114917,1526
12/29/2021,Alabama,,880307,16454
12/29/2021,Massachusetts,,1095825,20183
12/29/2021,Mississippi,,538852,10439
12/29/2021,Rhode Island,,227178,3062
12/29/2021,Vermont,,63076,468
12/29/2021,Wyoming,,115242,1526
12/30/2021,Alabama,,888563,16455
12/30/2021,Massachusetts,,1117911,20221
12/30/2021,Mississippi,,543737,10450
12/30/2021,Rhode Island,,231096,3066
12/30/2021,Vermont,,64447,471
12/30/2021,Wyoming,,115638,1526
12/31/2021,Alabama,,896614,16455
12/31/2021,Massachusetts,,1140614,20273
12/31/2021,Mississippi,,543737,10450
12/31/2021,Rhode Island,,231096,3066
12/31/2021,Vermont,,64447,471
12/31/2021,Wyoming,,115638,1526
1/1/2022,Alabama,,896614,16455
1/1/2022,Massachusetts,,1140614,20273
1/1/2022,Mississippi,,543737,10450
1/1/2022,Rhode Island,,231096,3066
1/1/2022,Vermont,,64447,471
1/1/2022,Wyoming,,115638,1526
1/2/2022,Alabama,,909541,16455
1/2/2022,Massachusetts,,1140614,20273
1/2/2022,Mississippi,,543737,10450
1/2/2022,Rhode Island,,231096,3066
1/2/2022,Vermont,,64447,471
1/2/2022,Wyoming,,115638,1526
1/3/2022,Alabama,,913603,16455
1/3/2022,Massachusetts,,1173704,20315
1/3/2022,Mississippi,,561262,10455
1/3/2022,Rhode Island,,231096,3066
1/3/2022,Vermont,,67226,480
1/3/2022,Wyoming,,116643,1526
1/4/2022,Alabama,,921175,16496
1/4/2022,Massachusetts,,1192549,20410
1/4/2022,Mississippi,,566102,10492
1/4/2022,Rhode Island,,247324,3096
1/4/2022,Vermont,,68957,480
1/4/2022,Wyoming,,117389,1572
1/5/2022,Alabama,,932250,16503
1/5/2022,Massachusetts,,1223354,20464
1/5/2022,Mississippi,,572694,10503
1/5/2022,Rhode Island,,253192,3107
1/5/2022,Vermont,,69762,482
1/5/2022,Wyoming,,118098,1572
1/6/2022,Alabama,,944876,16543
1/6/2022,Massachusetts,,1250765,20510
1/6/2022,Mississippi,,579773,10511
1/6/2022,Rhode Island,,260110,3112
1/6/2022,Vermont,,71942,482
1/6/2022,Wyoming,,119093,1572
1/7/2022,Alabama,,957848,16585
1/7/2022,Massachusetts,,1279928,20568
1/7/2022,Mississippi,,586547,10527
1/7/2022,Rhode Island,,266066,3121
1/7/2022,Vermont,,73802,482
1/7/2022,Wyoming,,119857,1572
1/8/2022,Alabama,,966180,16624
1/8/2022,Massachusetts,,1279928,20568
1/8/2022,Mississippi,,586547,10527
1/8/2022,Rhode Island,,266066,3121
1/8/2022,Vermont,,76421,483
1/8/2022,Wyoming,,119857,1572
1/9/2022,Alabama,,978632,16624
1/9/2022,Massachusetts,,1279928,20568
1/9/2022,Mississippi,,586547,10527
1/9/2022,Rhode Island,,266066,3121
1/9/2022,Vermont,,76673,483
1/9/2022,Wyoming,,119857,1572
1/10/2022,Alabama,,984882,16624
1/10/2022,Massachusetts,,1344643,20643
1/10/2022,Mississippi,,603031,10543
1/10/2022,Rhode Island,,279831,3136
1/10/2022,Vermont,,76673,483
1/10/2022,Wyoming,,121519,1572
1/11/2022,Alabama,,993418,16630
1/11/2022,Massachusetts,,1365608,20763
1/11/2022,Mississippi,,608768,10563
1/11/2022,Rhode Island,,284907,3144
1/11/2022,Vermont,,76673,483
1/11/2022,Wyoming,,122754,1588
1/12/2022,Alabama,,1004622,16641
1/12/2022,Massachusetts,,1389904,20835
1/12/2022,Mississippi,,616972,10589
1/12/2022,Rhode Island,,290634,3151
1/12/2022,Vermont,,81987,490
1/12/2022,Wyoming,,123743,1588
1/13/2022,Alabama,,1004622,16641
1/13/2022,Massachusetts,,1411613,20872
1/13/2022,Mississippi,,625328,10606
1/13/2022,Rhode Island,,296304,3163
1/13/2022,Vermont,,83994,490
1/13/2022,Wyoming,,124986,1588
1/14/2022,Alabama,,1004622,16641
1/14/2022,Massachusetts,,1426283,20939
1/14/2022,Mississippi,,634628,10625
1/14/2022,Rhode Island,,302109,3175
1/14/2022,Vermont,,86311,493
1/14/2022,Wyoming,,126468,1588
1/15/2022,Alabama,,1004622,16641
1/15/2022,Massachusetts,,1426283,20939
1/15/2022,Mississippi,,634628,10625
1/15/2022,Rhode Island,,302109,3175
1/15/2022,Vermont,,88104,497
1/15/2022,Wyoming,,126468,1588
1/16/2022,Alabama,,1056478,16734
1/16/2022,Massachusetts,,1426283,20939
1/16/2022,Mississippi,,634628,10625
1/16/2022,Rhode Island,,302109,3175
1/16/2022,Vermont,,90668,497
1/16/2022,Wyoming,,126468,1588
1/17/2022,Alabama,,1064536,16734
1/17/2022,Massachusetts,,1426283,20939
1/17/2022,Mississippi,,634628,10625
1/17/2022,Rhode Island,,313700,3188
1/17/2022,Vermont,,90668,497
1/17/2022,Wyoming,,126468,1588
1/18/2022,Alabama,,1071264,16734
1/18/2022,Massachusetts,,1487277,20999
1/18/2022,Mississippi,,657084,10642
1/18/2022,Rhode Island,,317344,3200
1/18/2022,Vermont,,92198,499
1/18/2022,Wyoming,,130553,1601
1/19/2022,Alabama,,1088370,16756
1/19/2022,Massachusetts,,1503398,21208
1/19/2022,Mississippi,,665544,10690
1/19/2022,Rhode Island,,320617,3215
1/19/2022,Vermont,,93492,507
1/19/2022,Wyoming,,132145,1601
1/20/2022,Alabama,,1104356,16792
1/20/2022,Massachusetts,,1519783,21295
1/20/2022,Mississippi,,673873,10707
1/20/2022,Rhode Island,,324234,3224
1/20/2022,Vermont,,93492,507
1/20/2022,Wyoming,,133495,1601
1/21/2022,Alabama,,1120881,16824
1/21/2022,Massachusetts,,1535986,21402
1/21/2022,Mississippi,,681382,10721
1/21/2022,Rhode Island,,327109,3240
1/21/2022,Vermont,,96415,514
1/21/2022,Wyoming,,135369,1601
1/22/2022,Alabama,,1137387,16826
1/22/2022,Massachusetts,,1535986,21402
1/22/2022,Mississippi,,681382,10721
1/22/2022,Rhode Island,,327109,3240
1/22/2022,Vermont,,97994,514
1/22/2022,Wyoming,,135369,1601
1/23/2022,Alabama,,1147194,16826
1/23/2022,Massachusetts,,1535986,21402
1/23/2022,Mississippi,,681382,10721
1/23/2022,Rhode Island,,327109,3240
1/23/2022,Vermont,,99109,514
1/23/2022,Wyoming,,135369,1601
1/24/2022,Alabama,,1153149,16826
1/24/2022,Massachusetts,,1563019,21514
1/24/2022,Mississippi,,694093,10734
1/24/2022,Rhode Island,,332961,3253
1/24/2022,Vermont,,99651,521
1/24/2022,Wyoming,,137873,1601
1/25/2022,Alabama,,1153149,16826
1/25/2022,Massachusetts,,1571650,21669
1/25/2022,Mississippi,,699002,10755
1/25/2022,Rhode Island,,334581,3263
1/25/2022,Vermont,,100092,523
1/25/2022,Wyoming,,139461,1625
1/26/2022,Alabama,,1153149,16826
1/26/2022,Massachusetts,,1580605,21752
1/26/2022,Mississippi,,705598,10774
1/26/2022,Rhode Island,,337659,3275
1/26/2022,Vermont,,100621,527
1/26/2022,Wyoming,,141090,1625
1/27/2022,Alabama,,1153149,16826
1/27/2022,Massachusetts,,1590302,21839
1/27/2022,Mississippi,,712133,10806
1/27/2022,Rhode Island,,339571,3288
1/27/2022,Vermont,,102153,529
1/27/2022,Wyoming,,143129,1625
1/28/2022,Alabama,,1153149,16826
1/28/2022,Massachusetts,,1598451,21909
1/28/2022,Mississippi,,717666,10831
1/28/2022,Rhode Island,,341407,3302
1/28/2022,Vermont,,103066,532
1/28/2022,Wyoming,,144526,1625
1/29/2022,Alabama,,1206308,17086
1/29/2022,Massachusetts,,1598451,21909
1/29/2022,Mississippi,,717666,10831
1/29/2022,Rhode Island,,341407,3302
1/29/2022,Vermont,,103549,533
1/29/2022,Wyoming,,144526,1625
1/30/2022,Alabama,,1212798,17086
1/30/2022,Massachusetts,,1598451,21909
1/30/2022,Mississippi,,717666,10831
1/30/2022,Rhode Island,,341407,3302
1/30/2022,Vermont,,104160,533
1/30/2022,Wyoming,,144526,1625
1/31/2022,Alabama,,1218257,17086
1/31/2022,Massachusetts,,1611594,22034
1/31/2022,Mississippi,,727418,10935
1/31/2022,Rhode Island,,343779,3316
1/31/2022,Vermont,,104472,536
1/31/2022,Wyoming,,146505,1625
2/1/2022,Alabama,,1223896,17146
2/1/2022,Massachusetts,,1614642,22164
2/1/2022,Mississippi,,731667,11044
2/1/2022,Rhode Island,,344841,3329
2/1/2022,Vermont,,104837,542
2/1/2022,Wyoming,,147305,1650
2/2/2022,Alabama,,1229300,17215
2/2/2022,Massachusetts,,1620268,22255
2/2/2022,Mississippi,,737607,11170
2/2/2022,Rhode Island,,345836,3334
2/2/2022,Vermont,,105569,545
2/2/2022,Wyoming,,148382,1650
2/3/2022,Alabama,,1229300,17215
2/3/2022,Massachusetts,,1625704,22316
2/3/2022,Mississippi,,744023,11202
2/3/2022,Rhode Island,,347041,3341
2/3/2022,Vermont,,106174,548
2/3/2022,Wyoming,,149126,1650
2/4/2022,Alabama,,1240496,17371
2/4/2022,Massachusetts,,1630462,22379
2/4/2022,Mississippi,,751862,11250
2/4/2022,Rhode Island,,347901,3354
2/4/2022,Vermont,,106690,553
2/4/2022,Wyoming,,149842,1650
2/5/2022,Alabama,,1242420,17371
2/5/2022,Massachusetts,,1630462,22379
2/5/2022,Mississippi,,751862,11250
2/5/2022,Rhode Island,,347901,3354
2/5/2022,Vermont,,106690,553
2/5/2022,Wyoming,,149842,1650
2/6/2022,Alabama,,1242420,17371
2/6/2022,Massachusetts,,1630462,22379
2/6/2022,Mississippi,,751862,11250
2/6/2022,Rhode Island,,347901,3354
2/6/2022,Vermont,,106690,553
2/6/2022,Wyoming,,149842,1650
2/7/2022,Alabama,,1245876,17387
2/7/2022,Massachusetts,,1637528,22472
2/7/2022,Mississippi,,768457,11285
2/7/2022,Rhode Island,,349499,3363
2/7/2022,Vermont,,107478,553
2/7/2022,Wyoming,,150722,1650
2/8/2022,Alabama,,1250383,17407
2/8/2022,Massachusetts,,1639656,22602
2/8/2022,Mississippi,,770522,11378
2/8/2022,Rhode Island,,350080,3365
2/8/2022,Vermont,,107679,558
2/8/2022,Wyoming,,151159,1667
2/9/2022,Alabama,,1254032,17452
2/9/2022,Massachusetts,,1642896,22675
2/9/2022,Mississippi,,772844,11455
2/9/2022,Rhode Island,,350715,3369
2/9/2022,Vermont,,108166,562
2/9/2022,Wyoming,,151803,1667
2/10/2022,Alabama,,1256745,17502
2/10/2022,Massachusetts,,1645809,22737
2/10/2022,Mississippi,,774505,11508
2/10/2022,Rhode Island,,351334,3375
2/10/2022,Vermont,,108577,565
2/10/2022,Wyoming,,152206,1667
2/11/2022,Alabama,,1259580,17505
2/11/2022,Massachusetts,,1648656,22791
2/11/2022,Mississippi,,776717,11558
2/11/2022,Rhode Island,,351844,3376
2/11/2022,Vermont,,108969,566
2/11/2022,Wyoming,,152581,1667
2/12/2022,Alabama,,1262018,17571
2/12/2022,Massachusetts,,1648656,22791
2/12/2022,Mississippi,,776717,11558
2/12/2022,Rhode Island,,351844,3376
2/12/2022,Vermont,,108969,566
2/12/2022,Wyoming,,152581,1667
2/13/2022,Alabama,,1263072,17571
2/13/2022,Massachusetts,,1648656,22791
2/13/2022,Mississippi,,776717,11558
2/13/2022,Rhode Island,,351844,3376
2/13/2022,Vermont,,108969,566
2/13/2022,Wyoming,,152581,1667
2/14/2022,Alabama,,1263796,17571
2/14/2022,Massachusetts,,1652829,22856
2/14/2022,Mississippi,,781436,11652
2/14/2022,Rhode Island,,352794,3388
2/14/2022,Vermont,,109631,574
2/14/2022,Wyoming,,153095,1667
2/15/2022,Alabama,,1265932,17656
2/15/2022,Massachusetts,,1654513,22974
2/15/2022,Mississippi,,782689,11697
2/15/2022,Rhode Island,,353048,3393
2/15/2022,Vermont,,109793,575
2/15/2022,Wyoming,,153335,1689
2/16/2022,Alabama,,1267907,17749
2/16/2022,Massachusetts,,1656412,23021
2/16/2022,Mississippi,,783751,11772
2/16/2022,Rhode Island,,353377,3394
2/16/2022,Vermont,,110171,575
2/16/2022,Wyoming,,153663,1689
2/17/2022,Alabama,,1270015,17787
2/17/2022,Massachusetts,,1659075,23060
2/17/2022,Mississippi,,784338,11790
2/17/2022,Rhode Island,,353776,3397
2/17/2022,Vermont,,110417,579
2/17/2022,Wyoming,,153850,1689
2/18/2022,Alabama,,1271455,17877
2/18/2022,Massachusetts,,1661206,23109
2/18/2022,Mississippi,,785528,11836
2/18/2022,Rhode Island,,354045,3397
2/18/2022,Vermont,,110679,583
2/18/2022,Wyoming,,154082,1689
2/19/2022,Alabama,,1272608,17933
